Time,Time Code,Country Name,Country Code,Exports of goods and services (annual % growth) [NE.EXP.GNFS.KD.ZG]
2020,YR2020,Finland,FIN,..
2020,YR2020,France,FRA,..
2020,YR2020,Germany,DEU,..
2020,YR2020,Gibraltar,GIB,..
2020,YR2020,Greece,GRC,..
2020,YR2020,Greenland,GRL,..
2020,YR2020,Hungary,HUN,..
2020,YR2020,Iceland,ISL,..
2020,YR2020,Ireland,IRL,..
2020,YR2020,Isle of Man,IMN,..
2020,YR2020,Italy,ITA,..
2020,YR2020,Latvia,LVA,..
2020,YR2020,Liechtenstein,LIE,..
2020,YR2020,Lithuania,LTU,..
2020,YR2020,Luxembourg,LUX,..
2020,YR2020,Monaco,MCO,..
2020,YR2020,Netherlands,NLD,..
2020,YR2020,Norway,NOR,..
2020,YR2020,Poland,POL,..
2020,YR2020,Portugal,PRT,..
2020,YR2020,Romania,ROU,..
2020,YR2020,San Marino,SMR,..
2020,YR2020,Slovak Republic,SVK,..
2020,YR2020,Slovenia,SVN,..
2020,YR2020,Spain,ESP,..
2020,YR2020,Sweden,SWE,..
2020,YR2020,Switzerland,CHE,..
2020,YR2020,United Kingdom,GBR,..
2020,YR2020,United States,USA,..
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 04/26/2021,,,,
